word,transcription,index,long
interopérabilité,ɛ̃.t.ɛ.ʁ.ɔ.p.e.ʁ.a.b.i.l.i.t.e,9,0
interparlementaire,ɛ̃.t.ɛ.ʁ.p.a.ʁ.l.ø.m.ɑ̃.t.ɛ.ʁ,6,0
interparlementaires,ɛ̃.t.ɛ.ʁ.p.a.ʁ.l.ø.m.ɑ̃.t.ɛ.ʁ,6,0
interpellation,ɛ̃.t.ɛ.ʁ.p.e.l.a.s.j.ɔ̃,8,0
interrelations,z.ɛ̃.t.ɛ.ʁ.ʁ.ə.l.a.s.j.ɔ̃,9,0
interrogations,ɛ̃.t.ɛ.ʁ.ɔ.ɡ.a.s.j.ɔ̃,7,0
interrégional,ɛ̃.t.ɛ.ʁ.e.ʒ.j.ɔ.n.a.l,10,0
interrégionale,ɛ̃.t.ɛ.ʁ.e.ʒ.j.ɔ.n.a.l,10,0
intimidation,ɛ̃.t.i.m.i.d.a.s.j.ɔ̃,7,0
intolérable,ɛ̃.t.o.l.e.ʁ.a.b,7,0
intégrale,ɛ̃.t.e.ɡ.ʁ.a.l,6,0
intégralité,ɛ̃.t.e.ɡ.ʁ.a.ʎ.i.t.e,6,0
intégration,ɛ̃.t.e.ɡ.ʁ.a.s.j.ɔ̃,6,0
intégration,ɛ̃.t.e.g.ʁ.a.s.j.ɔ̃,6,0
invalide,ɛ̃.v.a.ʎ.i.d,3,0
invalidité,ɛ̃.v.a.l.i.d.i.t.e,3,0
invitation,ɛ̃.v.i.t.a.s.j.ɔ̃,5,0
invraisemblable,ɛ̃.v.ʁ.ɛ.s.ɑ̃.b.l.a.b,9,0
inébranlable,i.n.e.b.ʁ.ɑ̃.l.a.b,8,0
inébranlable,i.n.e.b.ʁ.ɑ̃.l.a.b.l.ə,8,0
inégale,i.n.e.ɡ.a.l,5,0
inégalitaire,ɛ̃.n.e.g.a.l.i.t.ɛ.ʁ,5,0
inégalités,i.n.e.ɡ.a.ʎ.i.t.e,5,0
inégalée,i.n.e.g.a.l.e,5,0
inéquitable,i.n.e.k.i.t.a.b,7,0
inévitable,i.n.e.v.i.t.a.b.l,7,0
ira,i.ʁ.a,3,1
irresponsable,i.ʁ.ɛ.s.p.ɔ̃.s.a.b.l,8,0
irréalisable,i.ʁ.e.a.ʎ.i.z.a.b.l,4,0
irréalisable,i.ʁ.e.a.ʎ.i.z.a.b.l,8,0
irréaliste,i.ʁ.e.a.ʎ.i.s.t,4,0
irrégularité,i.ʁ.e.ɡ.y.l.a.ʁ.i.t.e,7,0
irrégularités,i.ʁ.e.g.y.l.a.ʁ.i.t.e,7,0
isabel,i.z.a.b.ɛ.l,3,0
isabelle,i.z.a.b.ɛ.l,3,0
israélienne,i.s.ʁ.a.e.l.j.ɛ.n,4,0
israël,i.z.ʁ.a.y.ɛ.l,4,0
italienne,i.t.a.l.j.ɛ.n,3,0
italiennes,i.t.a.ʎ.ɛ.n,3,0
j'abonde,ʒ.a.b.ɔ̃.d,2,0
j'accepte,ʒ.a.k.s.ɛ.p.t,2,0
j'achève,ʒ.a.ʃ.ɛ.v,2,0
j'aille,ʒ.a.j,2,1
j'ajoute,ʒ.a.ʒ.u.t,2,0
j'allais,ʒ.a.l.ɛ,2,0
j'allais,ʒ..a.l.ɛ,3,0
j'appelle,ʒ.a.p.ɛ.l,2,0
j'applique,ʒ.a.p.ʎ.i.k,2,0
j'apporterai,ʒ.a.p.ɔ.ʁ.t.ə.ʁ.e,2,0
j'apprécie,ʒ.a.p.ʁ.e.s.i,2,0
j'appuie,ʒ.a.p.ɥ.i,2,0
j'arrive,ʒ.a.ʁ.i.v,2,0
j'arrête,ʒ.a.ʁ.ɛ.t,2,0
j'arrêterai,ʒ.a.ʁ.ɛ.t.ʁ.e,2,0
j'attends,ʒ.a.t.ɑ̃,2,0
j'attire,ʒ.a.t.i.ʁ,2,0
j'avais,ʒ.a.v.ɛ,2,0
j'avance,ʒ.a.v.ɑ̃.s,2,0
j'avoue,ʒ.a.v.u,2,0
j'encourage,ʒ.ɑ̃.k.u.ʁ.a.ʒ,6,0
j'entrevois,ʒ.ɑ̃.t.ʁ.ə.v.w.a,8,1
j'habitais,ʒ.a.b.i.t.ɛ,2,0
j'habite,ʒ.a.b.i.t,2,0
j'imagine,ʒ.i.m.a.ʒ.i.n,4,0
jacques,ʒ.a.k,2,1
jadis,ʒ.a.d.i.s,2,0
jalon,ʒ.a.l.ɔ̃,2,0
jalonné,ʒ.a.l.o.n.e,2,0
jamais,ʒ.a.m.ɛ,2,0
jamais,ʒ.a.m.e,2,0
james,ʒ.a.m,2,0
jardin,ʒ.a.ʁ.d.ɛ̃,2,0
jasmine,ʒ.a.s.m.i.n,2,0
joan,ʒ.ɔ.a.n,3,0
joanne,ʒ.ɔ.a.n,3,0
johanne,j.o.a.n,3,0
joie,ʒ.w.a,3,0
jonathan,ʒ.ɔ.n.a.t.ɑ̃,4,0
jordan,ʒ.ɔ.ʁ.d.a.n,5,0
journal,ʒ.u.ʁ.n.a.l,5,0
journaliste,ʒ.u.ʁ.n.a.ʎ.i.s.t,5,0
journaliste,ʒ.u.ʁ.n.a.l.i.s,5,0
journalistes,ʒ.u.ʁ.n.a.l.i.s.t.ə,5,0
journalistes,ʒ.u.ʁ.n.a.ʎ.i.s.t,5,0
journalistes,ʒ.u.ʁ.n.a.l.i.s.t,5,0
journalistes,ʒ.u.ʁ.n.a.l.i.s,5,0
jovialisme,ʒ.o.v.j.a.l.i.s.m.ə,5,0
joyau,ʒ.w.a.j.o,3,0
joyeux,ʒ.w.a.j.ø,3,0
jugera,ʒ.y.ʒ.ʁ.a,5,1
jusqu'à,ʒ.y.s.k.a,5,0
justiciables,ʒ.y.s.t.i.s.j.a.b.l,8,0
justification,ʒ.y.s.t.i.f.i.k.a.s.j.ɔ̃,9,0
justificatives,ʒ.y.s.t.i.f.i.k.a.t.i.v,9,0
kahnawake,k.a.n.a.w.a.k,2,0
kahnawake,k.a.n.a.w.a.k,4,0
kahnawake,k.a.n.a.w.a.k,6,1
karel,k.a.ʁ.ɛ.l,2,0
karo,k.a.ʁ.o,2,0
kathy,k.a.t.i,2,0
kativik,k.a.t.i.v.i.k,2,0
kilométrage,c.i.l.ɔ.m.e.t.ʁ.a.ʒ,9,0
kpmg,k.a.p.e.ɛ.m.ʒ.e,2,1
l'a,l.a,2,1
l'abandon,l.a.b.ɑ̃.d.ɔ̃,2,0
l'abandonnent,l.a.b.ɑ̃.d.ɔ.n,2,0
l'abitibi,l.a.b.i.t.i.b.i,2,0
l'abolition,l.a.b.ɔ.ʎ.i.s.j.ɔ̃,2,0
l'abri,l.a.b.ʁ.i,2,0
l'absence,l.a.p.s.ɑ̃.s,2,0
l'acadie,l.a.k.a.d.i,2,0
l'acadie,l.a.k.a.d.i,4,0
l'accent,l.a.k.s.ɑ̃,2,0
l'acceptabilité,l.a.k.s.ɛ.p.t.a.b.i.ʎ.i.t.e,2,0
l'acceptabilité,l.a.k.s.ɛ.p.t.a.b.i.ʎ.i.t.e,8,0
l'accepte,l.a.k.s.ɛ.p.t,2,0
l'accessibilité,l.a.k.s.e.s.i.b.i.ʎ.i.t.e,2,0
l'accompagnement,l.a.k.ɔ̃.p.a.ɲ.m.ɑ̃,2,0
l'accompagnement,l.a.k.ɔ̃.p.a.ɲ.m.ɑ̃,6,0
l'accompagnent,l.a.k.ɔ̃.p.a.ɲ,2,0
l'accompagnent,l.a.k.ɔ̃.p.a.ɲ,6,0
l'accomplissement,l.a.k.ɔ̃.p.ʎ.i.s.m.ɑ̃,2,0
l'accroissement,l.a.k.ʁ.w.a.s.m.ɑ̃,2,0
l'accroissement,l.a.k.ʁ.w.a.s.m.ɑ̃,6,1
l'accueil,l.a.k.œ.j,2,0
l'accusation,l.a.k.y.z.a.s.j.ɔ̃,2,0
l'accusation,l.a.k.y.z.a.s.j.ɔ̃,6,0
l'accès,l.a.k.s.ɛ,2,0
l'achat,l.a.ʃ.a,2,0
l'achat,l.a.ʃ.a,4,1
l'acheteur,l.a.ʃ.t.œ.ʁ,2,0
l'acquisition,l.a.c.i.z.i.s.j.ɔ̃,2,0
l'acquéreur,l.a.c.e.ʁ.œ.ʁ,2,0
l'action,l.a.k.s.j.ɔ̃,2,0
l'activité,l.a.k.t.i.v.i.t.e,2,0
l'actualité,l.a.k.t.ɥ.a.ʎ.i.t.e,2,0
l'actualité,l.a.k.t.ɥ.a.ʎ.i.t.e,6,0
l'actuel,l.a.k.t.ɥ.ɛ.l,2,0
l'adaptation,l.a.d.a.p.t.a.s.j.ɔ̃,2,0
l'adaptation,l.a.d.a.p.t.a.s.j.ɔ̃,4,0
l'adaptation,l.a.d.a.p.t.a.s.j.ɔ̃,7,0
l'adhésion,l.a.d.e.z.j.ɔ̃,2,0
l'administration,l.a.d.m.i.ɲ.i.s.t.ʁ.a.s.j.ɔ̃,2,0
l'administration,l.a.d.m.i.ɲ.i.s.t.ʁ.a.s.j.ɔ̃,11,0
l'administre,l.a.d.m.i.ɲ.i.s.t.ʁ,2,0
l'administrer,l.a.d.m.i.ɲ.i.s.t.ʁ.e,2,0
l'admiration,l.a.d.m.i.ʁ.a.s.j.ɔ̃,2,0
l'admiration,l.a.d.m.i.ʁ.a.s.j.ɔ̃,7,0
l'admissibilité,l.a.d.m.i.s.i.b.i.ʎ.i.t.e,2,0
l'adopter,l.a.d.ɔ.p.t.e,2,0
l'adoption,l.a.d.ɔ.p.s.j.ɔ̃,2,0
l'adore,l.a.d.ɔ.ʁ,2,0
l'adresse,l.a.d.ʁ.ɛ.s,2,0
l'affaire,l.a.f.ɛ.ʁ,2,0
l'affiche,l.a.f.i.ʃ,2,0
l'affirmait,l.a.f.i.ʁ.m.ɛ,2,0
l'affirme,l.a.f.i.ʁ.m,2,0
l'affirmer,l.a.f.i.ʁ.m.e,2,0
l'afrique,l.a.f.ʁ.i.k,2,0
l'agence,l.a.ʒ.ɑ̃.s,2,0
l'agenda,l.a.ʒ.ɛ̃.d.a,2,0
l'agenda,l.a.ʒ.ɛ̃.d.a,6,1
l'agilité,l.a.ʒ.i.ʎ.i.t.e,2,0
l'agir,l.a.ʒ.i.ʁ,2,0
l'agrandir,l.a.ɡ.ʁ.ɑ̃.d.i.ʁ,2,0
l'agrandissement,l.a.ɡ.ʁ.ɑ̃.d.i.s.m.ɑ̃,2,0
l'agriculture,l.a.ɡ.ʁ.i.k.y.l.t.y.ʁ,2,0
l'agroalimentaire,l.a.ɡ.ʁ.ɔ.a.ʎ.i.m.ɑ̃.t.ɛ.ʁ,2,0
l'agroalimentaire,l.a.ɡ.ʁ.ɔ.a.ʎ.i.m.ɑ̃.t.ɛ.ʁ,6,0
l'ail,l.a.j,2,1
l'ajout,l.a.ʒ.u,2,0
l'ajouter,l.a.ʒ.u.t.e,2,0
l'ajustement,l.a.ʒ.y.s.t.ə.m.ɑ̃,2,0
l'alcool,l.a.l.k.ɔ.l,2,0
l'alimentation,l.a.ʎ.i.m.ɑ̃.t.a.s.j.ɔ̃,2,0
l'alimentation,l.a.ʎ.i.m.ɑ̃.t.a.s.j.ɔ̃,8,0
l'alinéa,l.a.ʎ.i.n.e.a,2,0
l'alinéa,l.a.ʎ.i.n.e.a,7,1
l'allemagne,l.a.l.m.a.ɲ,2,0
l'allemagne,l.a.l.m.a.ɲ,5,0
l'aller,l.a.l.e,2,0
l'allocation,l.a.l.ɔ.k.a.s.j.ɔ̃,2,0
l'allocation,l.a.l.ɔ.k.a.s.j.ɔ̃,6,0
l'allocution,l.a.l.ɔ.k.y.s.j.ɔ̃,2,0
l'allègement,l.a.l.ɛ.ʒ.m.ɑ̃,2,0
l'alourdissement,l.a.l.u.ʁ.d.i.s.m.ɑ̃,2,0
l'alternance,l.a.l.t.ɛ.ʁ.n.ɑ̃.s,2,0
l'amenant,l.a.m.n.ɑ̃,2,0
l'amendement,l.a.m.ɑ̃.d.m.ɑ̃,2,0
l'amender,l.a.m.ɑ̃.d.e,2,0
l'amiante,l.a.mʲ.ɑ̃.t,2,0
l'amour,l.a.m.u.ʁ,2,0
l'amélioration,l.a.m.e.ʎ.ɔ.ʁ.a.s.j.ɔ̃,2,0
l'amélioration,l.a.m.e.ʎ.ɔ.ʁ.a.s.j.ɔ̃,8,0
l'améliorer,l.a.m.e.ʎ.ɔ.ʁ.e,2,0
l'aménagement,l.a.m.e.n.a.ʒ.m.ɑ̃,2,0
l'aménagement,l.a.m.e.n.a.ʒ.m.ɑ̃,6,0
l'amérique,l.a.m.e.ʁ.i.k,2,0
l'analyse,l.a.n.a.ʎ.i.z,2,0
l'analyse,l.a.n.a.ʎ.i.z,4,0
l'angoisse,l.ɑ̃.ɡ.w.a.s,5,1
l'anniversaire,l.a.ɲ.i.v.ɛ.ʁ.s.ɛ.ʁ,2,0
l'annonce,l.a.n.ɔ̃.s,2,0
l'année,l.a.n.e,2,0
l'anticipation,l.ɑ̃.t.i.s.i.p.a.s.j.ɔ̃,8,0
l'appariement,l.a.p.a.ʁ.i.m.ɑ̃,2,0
l'appariement,l.a.p.a.ʁ.i.m.ɑ̃,4,0
l'appauvrissement,l.a.p.o.v.ʁ.i.s.m.ɑ̃,2,0
l'appel,l.a.p.ɛ.l,2,0
l'appeler,l.a.p.ə.l.e,2,0
l'appelle,l.a.p.ɛ.l,2,0
l'application,l.a.p.ʎ.i.k.a.s.j.ɔ̃,2,0
l'application,l.a.p.ʎ.i.k.a.s.j.ɔ̃,7,0
l'apport,l.a.p.ɔ.ʁ,2,0
l'apprenait,l.a.p.ʁ.ə.n.ɛ,2,0
l'apprentissage,l.a.p.ʁ.ɑ̃.t.i.s.a.ʒ,2,0
l'apprentissage,l.a.p.ʁ.ɑ̃.t.i.s.a.ʒ,9,0
l'approche,l.a.p.ʁ.ɔ.ʃ,2,0
l'apprécie,l.a.p.ʁ.e.s.i,2,0
l'apprécier,l.a.p.ʁ.e.s.j.e,2,0
l'appui,l.a.p.ɥ.i,2,0
l'après,l.a.p.ʁ.ɛ,2,0
l'aptitude,l.a.p.t.i.t.y.d,2,0
l'aquaculture,l.a.k.w.a.k.y.l.t.y.ʁ,2,0
l'aquaculture,l.a.k.w.a.k.y.l.t.y.ʁ,5,0
l'argent,l.a.ʁ.ʒ.ɑ̃,2,0
l'argument,l.a.ʁ.ɡ.y.m.ɑ̃,2,0
l'argumentaire,l.a.ʁ.ɡ.y.m.ɑ̃.t.ɛ.ʁ,2,0
l'armée,l.a.ʁ.m.e,2,0
l'arrimage,l.a.ʁ.i.m.a.ʒ,2,0
l'arrimage,l.a.ʁ.i.m.a.ʒ,6,0
l'arrivée,l.a.ʁ.i.v.e,2,0
l'arrière,l.a.ʁ.j.ɛ.ʁ,2,0
l'arrondissement,l.a.ʁ.ɔ̃.d.i.s.m.ɑ̃,2,0
l'arrêt,l.a.ʁ.ɛ,2,0
l'art,l.a.ʁ,2,1
l'article,l.a.ʁ.t.i.k.l,2,0
l'aréna,l.a.ʁ.e.n.a,2,0
l'aréna,l.a.ʁ.e.n.a,6,1
l'aspect,l.a.s.p.ɛ,2,0
l'asphalte,l.a.s.f.a.l.t,2,0
l'asphalte,l.a.s.f.a.l.t,5,0
l'assemblée,l.a.s.ɑ̃.b.l.e,2,0
l'assentiment,l.a.s.e.s.ɑ̃.t.i.m.ɑ̃,2,0
l'assistante,l.a.s.i.s.t.ɑ̃.t,2,0
l'association,l.a.s.ɔ.s.j.a.s.j.ɔ̃,2,0
l'association,l.a.s.ɔ.s.j.a.s.j.ɔ̃,7,0
l'assomption,l.a.s.ɔ̃.p.s.j.ɔ̃,2,0
l'assurance,l.a.s.y.ʁ.ɑ̃.s,2,0
l'atelier,l.a.t.ə.ʎ.e,2,0
l'attaché,l.a.t.a.ʃ.e,2,0
l'attaché,l.a.t.a.ʃ.e,4,0
l'atteinte,l.a.t.ɛ̃.t,2,0
l'attend,l.a.t.ɑ̃,2,0
l'attente,l.a.t.ɑ̃.t,2,0
l'attention,l.a.t.ɑ̃.s.j.ɔ̃,2,0
l'attitude,l.a.t.i.t.y.d,2,0
l'attraction,l.a.t.ʁ.a.k.s.j.ɔ̃,2,0
l'attraction,l.a.t.ʁ.a.k.s.j.ɔ̃,5,0
l'attractivité,l.a.t.ʁ.a.k.t.i.v.i.t.e,2,0
l'attractivité,l.a.t.ʁ.a.k.t.i.v.i.t.e,5,0
l'augmentation,l.o.ɡ.m.ɑ̃.t.a.s.j.ɔ̃,7,0
l'aura,l.o.ʁ.a,4,1
l'automatisation,l.o.t.ɔ.m.a.t.i.z.a.s.j.ɔ̃,6,0
l'automatisation,l.o.t.ɔ.m.a.t.i.z.a.s.j.ɔ̃,10,0
l'autorisation,l.ɔ.t.ɔ.ʁ.i.z.a.s.j.ɔ̃,8,0
l'avaient,l.a.v.ɛ,2,0
l'avais,l.a.v.ɛ,2,0
l'avait,l.a.v.ɛ,2,0
l'avance,l.a.v.ɑ̃.s,2,0
l'avancement,l.a.v.ɑ̃.s.m.ɑ̃,2,0
l'avancée,l.a.v.ɑ̃.s.e,2,0
l'avant,l.a.v.ɑ̃,2,0
l'avantage,l.a.v.ɑ̃.t.a.ʒ,2,0
l'avantage,l.a.v.ɑ̃.t.a.ʒ,6,0
l'avenir,l.a.v.ɲ.i.ʁ,2,0
l'aventure,l.a.v.ɑ̃.t.y.ʁ,2,0
l'avez,l.a.v.e,2,0
l'aviez,l.a.v.j.e,2,0
l'avions,l.a.v.j.ɔ̃,2,0
l'avis,l.a.v.i,2,0
l'avocat,l.a.v.ɔ.k.a,2,0
l'avocat,l.a.v.ɔ.k.a,6,1
l'avoir,l.a.v.w.a.ʁ,2,0
l'avoir,l.a.v.w.a.ʁ,5,1
l'avons,l.a.v.ɔ̃,2,0
l'avortement,l.a.v.ɔ.ʁ.t.ə.m.ɑ̃,2,0
l'avouer,l.a.v.w.e,2,0
l'axe,l.a.k.s,2,0
l'aérospatial,l.a.e.ʁ.ɔ.s.p.a.s.j.a.l,2,0
l'aérospatial,l.a.e.ʁ.ɔ.s.p.a.s.j.a.l,8,0
l'aérospatial,l.a.e.ʁ.ɔ.s.p.a.s.j.a.l,11,0
l'efficacité,l.ɛ.f.i.k.a.s.i.t.e,6,0
l'empathie,l.ɑ̃.p.a.t.i,4,0
l'emphase,l.ɑ̃.f.a.z,4,1
l'emplacement,l.ɑ̃.p.l.a.s.m.ɑ̃,5,0
l'emploi,l.ɑ̃.p.l.w.a,6,0
l'employeur,l.ɑ̃.p.l.w.a.j.œ.ʁ,6,0
l'encadrement,l.ɑ̃.k.a.d.ʁ.ə.m.ɑ̃,4,1
l'encadrent,l.ɑ̃.k.a.d.ʁ,4,1
l'encart,l.ɑ̃.k.a.ʁ,4,1
l'endroit,l.ɑ̃.d.ʁ.w.a,6,0
l'engagement,l.ɑ̃.ɡ.a.ʒ.m.ɑ̃,4,0
l'entrepreneuriat,l.ɑ̃.t.ʁ.ə.p.ʁ.ə.n.œ.ʁ.j.a,13,1
l'envoyer,l.ɑ̃.v.w.a.j.e,5,0
l'espace,l.ɛ.s.p.a.s,5,1
l'espagnol,l.ɛ.s.p.a.ɲ.ɔ.l,5,0
l'espoir,l.ɛ.s.p.w.a.ʁ,6,1
l'exact,l.ɛ.ɡ.z.a.k.t,5,0
l'exemplarité,l.ɛ.ɡ.z.ɑ̃.p.l.a.ʁ.i.t.e,8,0
l'exploitation,l.ɛ.k.s.p.l.w.a.t.a.s.j.ɔ̃,8,0
l'exploitation,l.ɛ.k.s.p.l.w.a.t.a.s.j.ɔ̃,10,0
l'expropriation,l.ɛ.k.s.p.ʁ.ɔ.p.ʁ.j.a.s.j.ɔ̃,11,0
l'extraction,l.ɛ.k.s.t.ʁ.a.k.s.j.ɔ̃,7,0
l'extraordinaire,l.ɛ.k.s.t.ʁ.a.ɔ.ʁ.d.i.n.ɛ.ʁ,7,1
l'habitation,l.a.b.i.t.a.s.j.ɔ̃,2,0
l'habitation,l.a.b.i.t.a.s.j.ɔ̃,6,0
l'habite,l.a.b.i.t,2,0
l'habitent,l.a.b.i.t,2,0
l'habiter,l.a.b.i.t.e,2,0
l'habitude,l.a.b.i.t.y.d,2,0
l'hectare,l.ɛ.k.t.a.ʁ,5,1
l'histoire,l.i.s.t.w.a.ʁ,6,1
l'hospitalisation,l.ɔ.s.p.i.t.a.ʎ.i.z.a.s.j.ɔ̃,7,0
l'hospitalisation,l.ɔ.s.p.i.t.a.ʎ.i.z.a.s.j.ɔ̃,11,0
l'hécatombe,l.e.k.a.t.ɔ̃.b,4,0
l'hémorragie,l.e.m.ɔ.ʁ.a.ʒ.i,6,0
l'héritage,l.e.ʁ.i.t.a.ʒ,6,0
l'hôpital,l.ɔ.p.i.t.a.l,6,0
l'image,l.i.m.a.ʒ,4,0
l'imaginer,l.i.m.a.ʒ.i.n.e,4,0
l'immigration,l.i.m.i.ɡ.ʁ.a.s.j.ɔ̃,7,0
l'immigration,l..i.m.i.ɡ.ʁ.a.s.j.ɔ̃,8,0
l'impact,l.ɛ̃.p.a.k.t,4,0
l'impact,l..ɛ̃.p.a.k.t,5,0
l'implantation,l.ɛ̃.p.l.ɑ̃.t.a.s.j.ɔ̃,7,0
l'implication,l.ɛ̃.p.ʎ.i.k.a.s.j.ɔ̃,7,0
l'improvisation,l.ɛ̃.p.ʁ.ɔ.v.i.z.a.s.j.ɔ̃,9,0
l'inaction,l.i.n.a.k.s.j.ɔ̃,4,0
l'indexation,l.ɛ̃.d.ɛ.k.s.a.s.j.ɔ̃,7,0
l'inflation,l.ɛ̃.f.l.a.s.j.ɔ̃,5,0
l'information,l.ɛ̃.f.ɔ.ʁ.m.a.s.j.ɔ̃,7,0
l'infrastructure,l.ɛ̃.f.ʁ.a.s.t.ʁ.y.k.t.y.ʁ,5,1
l'innovation,l.i.n.ɔ.v.a.s.j.ɔ̃,6,0
l'inondation,l.i.n.ɔ̃.d.a.s.j.ɔ̃,6,0
l'insatisfaction,l.ɛ̃.s.a.t.i.s.f.a.k.s.j.ɔ̃,4,0
l'insatisfaction,l.ɛ̃.s.a.t.i.s.f.a.k.s.j.ɔ̃,9,0
l'installation,l.ɛ̃.s.t.a.l.a.s.j.ɔ̃,5,0
l'installation,l.ɛ̃.s.t.a.l.a.s.j.ɔ̃,7,0
l'instar,l.ɛ̃.s.t.a.ʁ,5,1
l'international,l.ɛ̃.t.ɛ.ʁ.n.a.s.j.ɔ.n.a.l,7,0
l'international,l.ɛ̃.t.ɛ.ʁ.n.a.s.j.ɔ.n.a.l,12,0
l'internationale,l.ɛ̃.t.ɛ.ʁ.n.a.s.j.ɔ.n.a.l,7,0
l'internationale,l.ɛ̃.t.ɛ.ʁ.n.a.s.j.ɔ.n.a.l,12,0
l'interpellation,l.ɛ̃.t.ɛ.ʁ.p.e.l.a.s.j.ɔ̃,9,0
l'intimidation,l.ɛ̃.t.i.m.i.d.a.s.j.ɔ̃,8,0
l'intégration,l.ɛ̃.t.e.ɡ.ʁ.a.s.j.ɔ̃,7,0
l'invitation,l.ɛ̃.v.i.t.a.s.j.ɔ̃,6,0
l'obligation,l.ɔ.b.ʎ.i.ɡ.a.s.j.ɔ̃,7,0
l'observation,l.ɔ.p.s.ɛ.ʁ.v.a.s.j.ɔ̃,8,0
l'occasion,l.ɔ.k.a.z.j.ɔ̃,4,0
l'occupation,l.ɔ.k.y.p.a.s.j.ɔ̃,6,0
l'octroi,l.ɔ.k.t.ʁ.w.a,7,0
l'ontario,l.ɔ̃.t.a.ʁ.j.o,4,0
l'optimisation,l.ɔ.p.t.i.m.i.z.a.s.j.ɔ̃,9,0
l'opération,l.ɔ.p.e.ʁ.a.s.j.ɔ̃,6,0
l'organe,l.ɔ.ʁ.ɡ.a.n,5,0
l'organisation,l.ɔ.ʁ.ɡ.a.ɲ.i.z.a.s.j.ɔ̃,5,0
l'organisation,l.ɔ.ʁ.ɡ.a.ɲ.i.z.a.s.j.ɔ̃,9,0
l'organisme,l.ɔ.ʁ.ɡ.a.ɲ.i.s.m,5,0
l'orientation,l.ɔ.ʁ.j.ɑ̃.t.a.s.j.ɔ̃,7,0
l'outaouais,l.u.t.a.w.ɛ,4,0
l'unanimité,l.y.n.a.ɲ.i.m.i.t.e,4,0
l'universalité,l.y.ɲ.i.v.ɛ.ʁ.s.a.ʎ.i.t.e,9,0
l'urbanisme,l.y.ʁ.b.a.ɲ.i.s.m,5,0
l'utilisation,l.y.t.i.ʎ.i.z.a.s.j.ɔ̃,8,0
l'écart,l.e.k.a.ʁ,4,1
l'éclairage,l.e.k.l.ɛ.ʁ.a.ʒ,7,0
l'éclatement,l.e.k.l.a.t.m.ɑ̃,5,0
l'éducation,l.e.d.y.k.a.s.j.ɔ̃,6,0
l'égalité,l.e.ɡ.a.ʎ.i.t.e,4,0
l'égard,l.e.ɡ.a.ʁ,4,1
l'élaboration,l.e.l.a.b.ɔ.ʁ.a.s.j.ɔ̃,4,0
l'élaboration,l.e.l.a.b.ɔ.ʁ.a.s.j.ɔ̃,8,0
l'élargissement,l.e.l.a.ʁ.ʒ.i.s.m.ɑ̃,4,0
l'électorat,l.e.l.ɛ.k.t.ɔ.ʁ.a,9,1
l'électrification,l.e.l.ɛ.k.t.ʁ.i.f.i.k.a.s.j.ɔ̃,12,0
l'élimination,l.e.ʎ.i.m.i.n.a.s.j.ɔ̃,8,0
l'émoi,l.e.m.w.a,5,1
l'énumération,l.e.n.y.m.e.ʁ.a.s.j.ɔ̃,8,0
l'épanouissement,l.e.p.a.n.w.i.s.m.ɑ̃,4,0
l'équation,l.e.k.w.a.s.j.ɔ̃,5,0
l'équivalent,l.e.c.i.v.a.l.ɑ̃,6,0
l'établissement,l.e.t.a.b.ʎ.i.s.m.ɑ̃,4,0
l'étalement,l.e.t.a.l.m.ɑ̃,4,0
l'étape,l.e.t.a.p,4,0
l'état,l.e.t.a,4,1
l'évaluation,l.e.v.a.l.ɥ.a.s.j.ɔ̃,4,0
l'évaluation,l.e.v.a.l.ɥ.a.s.j.ɔ̃,7,0
l'évaluer,l.e.v.a.l.ɥ.e,4,0
l'éventualité,l.e.v.ɑ̃.t.ɥ.a.ʎ.i.t.e,7,0
la,l.a,2,0
labelle,l.a.b.ɛ.l,2,0
labeur,l.a.b.œ.ʁ,2,0
laboratoire,l.a.b.ɔ.ʁ.a.t.w.a.ʁ,2,0
laboratoire,l.a.b.ɔ.ʁ.a.t.w.a.ʁ,6,0
laboratoire,l.a.b.ɔ.ʁ.a.t.w.a.ʁ,9,1
laboratoire,l.a.b.o.ʁ.a.t.w.a.ʁ,2,0
laboratoire,l.a.b.o.ʁ.a.t.w.a.ʁ,6,0
laboratoire,l.a.b.o.ʁ.a.t.w.a.ʁ,9,1
laboratoires,l.a.b.o.ʁ.a.t.w.a.ʁ,2,0
laboratoires,l.a.b.o.ʁ.a.t.w.a.ʁ,6,0
laboratoires,l.a.b.o.ʁ.a.t.w.a.ʁ,9,1
labrador,l.a.b.ʁ.a.d.ɔ.ʁ,2,0
labrador,l.a.b.ʁ.a.d.ɔ.ʁ,5,0
lac,l.a.k,2,0
lachance,l.a.ʃ.ɑ̃.s,2,0
lacharité,l.a.ʃ.a.ʁ.i.t.e,2,0
lacharité,l.a.ʃ.a.ʁ.i.t.e,4,0
lachine,l.a.ʃ.i.n,2,0
laconique,l.a.k.ɔ.ɲ.i.k,2,0
lacs,l.a.k,2,0
lacs,l.a,2,1
lacunes,l.a.k.y.n,2,0
ladite,l.a.d.i.t,2,0
lafontaine,l.a.f.ɔ̃.t.ɛ.n,2,0
lafontaine,l.a.f.ɔ.n.t.ɛ̃.n,2,0
lajoie,l.a.ʒ.w.a,2,0
lajoie,l.a.ʒ.w.a,5,0
lamarche,l.a.m.a.ʁ.ʃ,2,0
lamarche,l.a.m.a.ʁ.ʃ,4,0
